month,supplier_id,category_id,otif_pct,defect_rate_pct,safety_incidents,invoice_accuracy_pct,responsiveness_score,service_level_score,sla_status
2025-07,SUP-103,CAT-010,88.9,2.49,0,97.1,81.1,88.5,Meets SLA
2025-08,SUP-103,CAT-010,83.2,3.37,0,95.9,83.6,85.4,Watch
2025-09,SUP-103,CAT-010,79.4,1.83,0,99.8,75.6,85.5,Watch
2025-10,SUP-103,CAT-010,92.3,3.45,0,96.4,87.9,89.4,Meets SLA
2025-11,SUP-103,CAT-010,90.8,2.09,0,90.1,93.4,90.7,Meets SLA
2025-12,SUP-103,CAT-010,84.5,0.9,0,91.0,85.8,88.9,Meets SLA
2026-01,SUP-103,CAT-010,83.6,1.53,0,90.1,80.7,86.6,Meets SLA
2026-02,SUP-103,CAT-010,94.7,2.34,0,94.5,81.4,90.4,Meets SLA
2026-03,SUP-103,CAT-010,85.6,2.83,0,95.6,89.8,88.1,Meets SLA
2026-04,SUP-103,CAT-010,96.8,2.53,0,96.3,82.7,91.4,Meets SLA
2026-05,SUP-103,CAT-010,80.0,1.34,0,91.7,83.4,86.4,Meets SLA
2026-06,SUP-103,CAT-010,91.9,1.35,0,90.5,73.9,88.7,Meets SLA
2025-01,SUP-104,CAT-010,92.4,1.9,0,99.8,74.0,89.8,Meets SLA
2025-02,SUP-104,CAT-010,92.2,2.2,0,94.6,78.1,89.1,Meets SLA
2025-03,SUP-104,CAT-010,80.2,2.68,0,97.8,92.8,87.3,Meets SLA
2025-04,SUP-104,CAT-010,93.8,1.82,0,94.4,85.4,91.5,Meets SLA
2025-05,SUP-104,CAT-010,86.7,2.85,0,94.0,83.7,87.1,Meets SLA
2025-06,SUP-104,CAT-010,99,3.02,0,95.8,89.6,92.7,Meets SLA
2025-07,SUP-104,CAT-010,80.4,2.83,0,88.3,80.1,83.2,Watch
2025-08,SUP-104,CAT-010,84.8,3.2,0,94.3,79.7,85.2,Watch
2025-09,SUP-104,CAT-010,89.4,2.04,0,90.5,91.2,89.9,Meets SLA
2025-10,SUP-104,CAT-010,91.0,1.53,0,97.4,94.5,93.1,Meets SLA
2025-11,SUP-104,CAT-010,84.4,1.91,0,99.7,89.8,89.8,Meets SLA
2025-12,SUP-104,CAT-010,82.5,0.67,0,95.0,77.4,87.8,Meets SLA
2026-01,SUP-104,CAT-010,84.0,3.45,0,89.4,74.8,82.8,Watch
2026-02,SUP-104,CAT-010,99,2.9,0,94.7,92.8,93.2,Meets SLA
2026-03,SUP-104,CAT-010,94.6,1.78,0,94.9,74.0,89.9,Meets SLA
2026-04,SUP-104,CAT-010,82.3,1.26,0,95.3,83.4,88.0,Meets SLA
2026-05,SUP-104,CAT-010,93.7,2.05,0,96.1,81.4,90.7,Meets SLA
2026-06,SUP-104,CAT-010,92.2,1.66,0,91.2,82.9,90.1,Meets SLA
2025-01,SUP-105,CAT-010,88.0,1.57,0,97.6,79.2,89.3,Meets SLA
2025-02,SUP-105,CAT-010,94.0,0.5,0,93.7,91.5,94.5,Meets SLA
2025-03,SUP-105,CAT-010,91.2,2.26,0,93.4,78.8,88.6,Meets SLA
2025-04,SUP-105,CAT-010,98.5,1.25,0,91.1,77.8,92.1,Meets SLA
2025-05,SUP-105,CAT-010,87.8,1.59,0,92.9,83.1,89.0,Meets SLA
2025-06,SUP-105,CAT-010,91.1,3.32,0,97.3,74.2,86.9,Meets SLA
2025-07,SUP-105,CAT-010,86.1,2.21,0,92.9,82.1,87.3,Meets SLA
2025-08,SUP-105,CAT-010,89.4,2.55,0,90.8,84.4,88.0,Meets SLA
2025-09,SUP-105,CAT-010,85.9,2.64,0,88.2,87.5,86.7,Meets SLA
2025-10,SUP-105,CAT-010,90.8,1.66,0,94.2,83.5,90.3,Meets SLA
2025-11,SUP-105,CAT-010,91.0,2.68,0,95.2,81.3,88.7,Meets SLA
2025-12,SUP-105,CAT-010,89.3,1.41,0,88.6,94.8,91.1,Meets SLA
2026-01,SUP-105,CAT-010,86.0,2.25,0,97.3,91.0,89.6,Meets SLA
2026-02,SUP-105,CAT-010,81.8,1.0,0,86.1,87.6,87.3,Meets SLA
2026-03,SUP-105,CAT-010,84.6,2.11,0,87.0,77.9,85.1,Watch
2026-04,SUP-105,CAT-010,88.7,2.33,0,89.8,90.0,89.0,Meets SLA
2026-05,SUP-105,CAT-010,86.5,2.56,0,87.1,80.7,85.7,Watch
2026-06,SUP-105,CAT-010,87.4,2.97,0,90.8,73.0,84.7,Watch
2025-01,SUP-106,CAT-010,87.5,1.53,0,91.7,88.1,89.7,Meets SLA
2025-02,SUP-106,CAT-010,93.1,0.1,0,88.0,76.8,91.0,Meets SLA
2025-03,SUP-106,CAT-010,86.2,2.75,0,91.7,92.7,88.3,Meets SLA
2025-04,SUP-106,CAT-010,86.9,2.68,0,92.2,92.1,88.6,Meets SLA
2025-05,SUP-106,CAT-010,95.8,2.78,0,89.9,79.9,89.0,Meets SLA
2025-06,SUP-106,CAT-010,83.1,1.91,0,95.3,72.7,85.4,Watch
2025-07,SUP-106,CAT-010,84.8,0.52,0,93.9,93.7,91.5,Meets SLA
2025-08,SUP-106,CAT-010,90.4,2.36,0,91.5,82.3,88.4,Meets SLA
2025-09,SUP-106,CAT-010,92.6,1.63,0,95.2,94.9,93.2,Meets SLA
2025-10,SUP-106,CAT-010,83.7,1.43,0,89.8,83.0,87.2,Meets SLA
2025-11,SUP-106,CAT-010,95.9,0.56,0,97.5,92.2,95.9,Meets SLA
2025-12,SUP-106,CAT-010,85.8,1.07,0,94.9,80.6,88.9,Meets SLA
2026-01,SUP-106,CAT-010,89.0,2.3,0,95.1,85.6,89.3,Meets SLA
2026-02,SUP-106,CAT-010,92.2,1.93,0,88.2,85.2,89.6,Meets SLA
2026-03,SUP-106,CAT-010,89.3,2.04,0,93.3,76.7,87.8,Meets SLA
2026-04,SUP-106,CAT-010,88.7,0.22,0,96.3,79.3,91.2,Meets SLA
2026-05,SUP-106,CAT-010,90.3,2.48,0,97.7,84.5,89.7,Meets SLA
2026-06,SUP-106,CAT-010,87.0,2.67,0,95.1,93.1,89.4,Meets SLA
2025-01,SUP-107,CAT-010,92.5,0.1,0,96.5,81.6,93.2,Meets SLA
2025-02,SUP-107,CAT-010,99,2.74,0,98.0,82.8,92.3,Meets SLA
2025-03,SUP-107,CAT-010,93.6,0.1,0,97.9,83.6,94.2,Meets SLA
2025-04,SUP-107,CAT-010,89.2,2.13,0,90.8,79.3,87.7,Meets SLA
2025-05,SUP-107,CAT-010,84.7,1.56,0,92.0,86.1,88.3,Meets SLA
2025-06,SUP-107,CAT-010,75.7,0.94,0,87.1,79.9,84.0,Watch
2025-07,SUP-107,CAT-010,82.6,0.98,0,91.2,99,90.6,Meets SLA
2025-08,SUP-107,CAT-010,82.3,1.51,0,91.4,97.4,89.4,Meets SLA
2025-09,SUP-107,CAT-010,89.0,3.4,0,93.2,79.2,86.2,Meets SLA
2025-10,SUP-107,CAT-010,96.3,1.33,0,91.2,85.6,92.6,Meets SLA
2025-11,SUP-107,CAT-010,85.5,1.96,0,92.6,99.0,90.4,Meets SLA
2025-12,SUP-107,CAT-010,87.6,3.25,0,95.7,69.6,84.6,Watch
2026-01,SUP-107,CAT-010,88.6,2.45,0,92.6,79.2,87.3,Meets SLA
2026-02,SUP-107,CAT-010,84.8,1.71,0,95.1,83.9,88.3,Meets SLA
2026-03,SUP-107,CAT-010,93.8,2.91,0,91.9,95.8,91.4,Meets SLA
2026-04,SUP-107,CAT-010,87.7,1.54,0,95.6,77.5,88.5,Meets SLA
2026-05,SUP-107,CAT-010,83.2,1.8,0,99.5,97.6,90.8,Meets SLA
2026-06,SUP-107,CAT-010,84.8,1.58,0,91.6,84.4,87.9,Meets SLA
2025-01,SUP-108,CAT-010,83.2,2.85,0,95.8,88.9,87.1,Meets SLA
2025-02,SUP-108,CAT-010,94.2,3.23,0,99.1,73.0,88.2,Meets SLA
2025-03,SUP-108,CAT-010,90.3,2.0,0,97.2,84.2,90.3,Meets SLA
2025-04,SUP-108,CAT-010,84.6,2.5,0,95.0,97.5,89.5,Meets SLA
2025-05,SUP-108,CAT-010,86.5,2.61,0,99.8,76.4,87.1,Meets SLA
2025-06,SUP-108,CAT-010,96.0,2.95,0,99.8,91.9,92.8,Meets SLA
2025-07,SUP-108,CAT-010,86.8,2.44,0,93.8,66.4,84.6,Watch
2025-08,SUP-108,CAT-010,98.7,3.37,0,95.0,76.6,89.6,Meets SLA
2025-09,SUP-108,CAT-010,85.1,2.29,0,90.1,87.4,87.3,Meets SLA
2025-10,SUP-108,CAT-010,90.4,2.34,0,96.6,68.8,86.9,Meets SLA
2025-11,SUP-108,CAT-010,84.3,2.12,0,92.2,73.6,85.1,Watch
2025-12,SUP-108,CAT-010,90.6,1.62,0,93.6,84.9,90.4,Meets SLA
2026-01,SUP-108,CAT-010,84.0,1.37,0,89.6,81.8,87.1,Meets SLA
2026-02,SUP-108,CAT-010,87.9,2.53,0,93.6,87.7,88.6,Meets SLA
2026-03,SUP-108,CAT-010,93.6,2.6,0,91.0,81.3,89.0,Meets SLA
2026-04,SUP-108,CAT-010,96.4,2.55,0,93.2,86.3,91.3,Meets SLA
2026-05,SUP-108,CAT-010,86.8,2.16,0,95.1,84.4,88.4,Meets SLA
2026-06,SUP-108,CAT-010,86.2,1.49,0,99.8,87.5,90.6,Meets SLA
2025-01,SUP-109,CAT-010,90.6,1.64,0,89.9,78.6,88.6,Meets SLA
2025-02,SUP-109,CAT-010,92.6,0.16,0,94.4,73.6,91.4,Meets SLA
2025-03,SUP-109,CAT-010,90.2,1.65,0,94.6,85.7,90.6,Meets SLA
2025-04,SUP-109,CAT-010,87.2,2.84,0,96.6,83.0,87.6,Meets SLA
2025-05,SUP-109,CAT-010,92.8,1.54,0,99.1,80.5,91.5,Meets SLA
2025-06,SUP-109,CAT-010,87.2,2.96,0,96.2,93.2,89.2,Meets SLA
2025-07,SUP-109,CAT-010,95.1,1.67,0,96.1,80.6,91.6,Meets SLA
2025-08,SUP-109,CAT-010,88.1,2.41,0,95.5,80.3,87.9,Meets SLA
2025-09,SUP-109,CAT-010,85.9,0.92,0,93.3,87.4,90.1,Meets SLA
2025-10,SUP-109,CAT-010,82.5,2.66,0,92.8,85.8,86.0,Meets SLA
2025-11,SUP-109,CAT-010,94.9,2.17,0,94.5,88.0,91.9,Meets SLA
2025-12,SUP-109,CAT-010,81.1,3.3,0,91.3,83.9,84.0,Watch
2026-01,SUP-109,CAT-010,83.4,3.01,0,93.7,83.7,85.6,Watch
2026-02,SUP-109,CAT-010,80.1,2.17,0,94.6,80.9,85.3,Watch
2026-03,SUP-109,CAT-010,95.3,1.36,0,96.3,83.9,92.8,Meets SLA
2026-04,SUP-109,CAT-010,88.8,3.14,0,93.2,83.5,87.2,Meets SLA
2026-05,SUP-109,CAT-010,92.7,2.4,0,92.7,84.2,89.8,Meets SLA
2026-06,SUP-109,CAT-010,76.2,3.15,0,87.9,83.7,81.8,Watch
2025-01,SUP-110,CAT-010,86.2,3.39,0,94.3,86.5,86.7,Meets SLA
2025-02,SUP-110,CAT-010,91.5,3.93,0,95.3,96.3,89.8,Meets SLA
2025-03,SUP-110,CAT-010,85.8,3.5,0,92.6,86.1,86.0,Watch
2025-04,SUP-110,CAT-010,91.7,2.04,1,97.3,86.3,88.6,Meets SLA
2025-05,SUP-110,CAT-010,96.6,1.84,0,95.3,80.2,91.7,Meets SLA
2025-06,SUP-110,CAT-010,91.0,1.53,0,89.6,90.4,90.9,Meets SLA
2025-07,SUP-110,CAT-010,95.4,1.89,0,94.2,99,94.4,Meets SLA
2025-08,SUP-110,CAT-010,91.0,1.99,0,95.7,94.1,92.1,Meets SLA
2025-09,SUP-110,CAT-010,84.8,2.02,0,91.4,76.1,85.8,Watch
2025-10,SUP-110,CAT-010,89.8,1.7,0,92.9,86.6,90.2,Meets SLA
2025-11,SUP-110,CAT-010,87.3,2.61,0,93.8,92.2,89.1,Meets SLA
2025-12,SUP-110,CAT-010,93.6,2.87,0,92.0,78.5,88.2,Meets SLA
2026-01,SUP-110,CAT-010,90.2,2.47,0,90.6,97.4,90.8,Meets SLA
2026-02,SUP-110,CAT-010,84.0,3.1,0,92.8,96.0,87.8,Meets SLA
2026-03,SUP-110,CAT-010,92.8,1.09,0,99.3,85.5,93.1,Meets SLA
2026-04,SUP-110,CAT-010,94.0,1.16,0,99.8,86.1,93.6,Meets SLA
2026-05,SUP-110,CAT-010,91.3,3.56,0,95.0,86.0,88.3,Meets SLA
2026-06,SUP-110,CAT-010,81.2,1.52,0,96.1,76.2,86.1,Meets SLA
2025-01,SUP-111,CAT-010,85.5,1.23,0,96.0,91.9,90.8,Meets SLA
2025-02,SUP-111,CAT-010,87.1,3.05,0,96.0,82.8,87.1,Meets SLA
2025-03,SUP-111,CAT-010,72.5,1.44,0,95.6,84.3,84.4,Watch
2025-04,SUP-111,CAT-010,98.1,1.23,0,99.5,83.2,94.4,Meets SLA
2025-05,SUP-111,CAT-010,88.6,0.55,0,93.5,75.9,89.6,Meets SLA
2025-06,SUP-111,CAT-010,96.6,3.2,0,92.2,84.9,90.0,Meets SLA
2025-07,SUP-111,CAT-010,85.9,2.01,0,87.8,76.6,85.6,Watch
2025-08,SUP-111,CAT-010,90.6,1.48,0,99.8,91.6,92.9,Meets SLA
2025-09,SUP-111,CAT-010,93.0,0.6,0,91.7,83.6,92.1,Meets SLA
2025-10,SUP-111,CAT-010,89.0,3.36,0,92.4,93.5,88.7,Meets SLA
2025-11,SUP-111,CAT-010,88.1,1.94,0,89.7,75.4,86.6,Meets SLA
2025-12,SUP-111,CAT-010,83.8,0.41,0,94.9,83.3,89.6,Meets SLA
2026-01,SUP-111,CAT-010,83.5,1.24,0,98.7,76.5,87.8,Meets SLA
2026-02,SUP-111,CAT-010,95.1,2.84,0,98.0,74.7,89.2,Meets SLA
2026-03,SUP-111,CAT-010,85.0,2.62,0,94.3,86.9,87.5,Meets SLA
2026-04,SUP-111,CAT-010,86.7,0.71,0,93.8,86.8,90.7,Meets SLA
2026-05,SUP-111,CAT-010,84.2,0.4,0,92.6,76.6,88.2,Meets SLA
2026-06,SUP-111,CAT-010,86.9,0.74,0,93.2,72.7,88.1,Meets SLA
2025-01,SUP-112,CAT-010,90.0,2.84,0,91.6,79.2,87.1,Meets SLA
2025-02,SUP-112,CAT-010,77.8,2.0,0,90.8,86.1,85.0,Watch
2025-03,SUP-112,CAT-010,90.7,3.71,0,93.7,78.2,86.3,Meets SLA
2025-04,SUP-112,CAT-010,93.0,2.38,0,93.0,74.1,88.1,Meets SLA
2025-05,SUP-112,CAT-010,91.6,3.94,0,99.8,80.8,87.8,Meets SLA
2025-06,SUP-112,CAT-010,88.4,2.09,0,91.4,77.0,87.1,Meets SLA
2025-07,SUP-112,CAT-010,86.0,2.47,0,95.0,82.8,87.4,Meets SLA
2025-08,SUP-112,CAT-010,84.2,2.11,0,94.0,76.7,86.0,Watch
2025-09,SUP-112,CAT-010,80.8,2.9,0,93.8,77.8,83.8,Watch
2025-10,SUP-112,CAT-010,85.2,3.0,0,99.1,81.1,86.8,Meets SLA
2025-11,SUP-112,CAT-010,85.5,3.58,0,91.7,82.2,84.9,Watch
2025-12,SUP-112,CAT-010,72.9,1.84,0,96.2,76.6,82.7,Watch
2026-01,SUP-112,CAT-010,89.2,1.62,0,96.4,75.3,88.7,Meets SLA
2026-02,SUP-112,CAT-010,79.2,2.69,0,93.7,83.9,84.6,Watch
2026-03,SUP-112,CAT-010,87.4,3.19,0,96.6,77.3,86.2,Meets SLA
2026-04,SUP-112,CAT-010,85.6,3.47,0,96.3,92.2,87.8,Meets SLA
2026-05,SUP-112,CAT-010,72.2,4.13,0,95.6,72.5,78.3,Watch
2026-06,SUP-112,CAT-010,81.0,4.17,1,93.0,81.4,80.0,Watch
2025-01,SUP-113,CAT-010,81.9,3.69,0,92.4,88.1,84.6,Watch
2025-02,SUP-113,CAT-010,83.8,0.8,0,97.1,92.1,91.1,Meets SLA
2025-03,SUP-113,CAT-010,89.2,3.7,0,87.6,72.4,83.6,Watch
2025-04,SUP-113,CAT-010,86.3,1.61,0,89.0,76.8,86.6,Meets SLA
2025-05,SUP-113,CAT-010,87.1,1.88,0,90.6,87.5,88.7,Meets SLA
2025-06,SUP-113,CAT-010,81.5,0.64,0,87.9,81.9,87.0,Meets SLA
2025-07,SUP-113,CAT-010,80.0,3.41,0,90.2,88.7,84.1,Watch
2025-08,SUP-113,CAT-010,83.8,1.95,0,89.3,82.6,86.3,Meets SLA
2025-09,SUP-113,CAT-010,76.4,1.81,0,91.9,86.1,84.9,Watch
2025-10,SUP-113,CAT-010,88.8,2.72,0,85.7,92.2,88.1,Meets SLA
2025-11,SUP-113,CAT-010,89.9,1.86,0,91.2,83.1,89.1,Meets SLA
2025-12,SUP-113,CAT-010,87.6,2.72,0,89.2,84.1,86.8,Meets SLA
2026-01,SUP-113,CAT-010,94.2,1.39,0,98.2,98.6,95.3,Meets SLA
2026-02,SUP-113,CAT-010,78.7,2.54,0,90.9,81.1,83.6,Watch
2026-03,SUP-113,CAT-010,89.5,2.67,0,93.8,84.4,88.5,Meets SLA
2026-04,SUP-113,CAT-010,76.7,2.41,0,94.0,67.1,81.1,Watch
2026-05,SUP-113,CAT-010,83.0,3.39,0,93.9,83.3,84.9,Watch
2026-06,SUP-113,CAT-010,88.1,2.47,0,93.4,74.8,86.4,Meets SLA
2025-01,SUP-114,CAT-010,99,2.1,0,94.6,92.7,94.3,Meets SLA
2025-02,SUP-114,CAT-010,99,1.17,1,93.9,94.3,93.3,Meets SLA
2025-03,SUP-114,CAT-010,89.8,1.97,0,95.6,85.6,90.1,Meets SLA
2025-04,SUP-114,CAT-010,83.3,2.95,0,98.9,92.3,88.2,Meets SLA
2025-05,SUP-114,CAT-010,99,0.1,0,91.4,85.1,95.3,Meets SLA
2025-06,SUP-114,CAT-010,86.2,1.82,0,93.7,93.5,90.1,Meets SLA
2025-07,SUP-114,CAT-010,88.2,1.0,0,93.5,85.8,90.6,Meets SLA
2025-08,SUP-114,CAT-010,96.7,2.99,0,92.7,76.9,89.0,Meets SLA
2025-09,SUP-114,CAT-010,91.2,2.91,0,95.7,68.2,86.1,Meets SLA
2025-10,SUP-114,CAT-010,86.8,1.23,0,93.8,96.8,91.8,Meets SLA
2025-11,SUP-114,CAT-010,90.8,2.19,0,96.2,88.1,90.7,Meets SLA
2025-12,SUP-114,CAT-010,94.1,2.67,0,99.3,99,93.7,Meets SLA
2026-01,SUP-114,CAT-010,96.4,1.12,0,94.1,76.1,91.7,Meets SLA
2026-02,SUP-114,CAT-010,77.7,1.82,0,92.1,81.9,84.7,Watch
2026-03,SUP-114,CAT-010,95.0,1.61,0,98.1,93.4,94.4,Meets SLA
2026-04,SUP-114,CAT-010,92.2,2.78,0,98.8,86.8,90.6,Meets SLA
2026-05,SUP-114,CAT-010,83.2,1.85,0,99.8,98.1,90.9,Meets SLA
2026-06,SUP-114,CAT-010,96.6,3.81,0,96.0,90.9,90.9,Meets SLA
2025-01,SUP-115,CAT-010,88.2,2.08,0,96.4,89.2,90.2,Meets SLA
2025-02,SUP-115,CAT-010,89.7,0.67,0,90.9,77.4,89.6,Meets SLA
2025-03,SUP-115,CAT-010,86.4,2.27,0,99.1,99,91.5,Meets SLA
2025-04,SUP-115,CAT-010,87.0,3.15,0,97.9,85.7,87.8,Meets SLA
2025-05,SUP-115,CAT-010,86.1,0.88,0,97.0,92.4,91.8,Meets SLA
2025-06,SUP-115,CAT-010,85.7,0.66,0,99.8,84.3,91.0,Meets SLA
2025-07,SUP-115,CAT-010,85.0,2.42,0,94.2,92.4,88.7,Meets SLA
2025-08,SUP-115,CAT-010,86.2,1.61,0,99.8,86.8,90.3,Meets SLA
2025-09,SUP-115,CAT-010,90.8,0.1,0,94.3,89.8,93.7,Meets SLA
2025-10,SUP-115,CAT-010,96.5,1.15,0,93.7,85.3,93.3,Meets SLA
2025-11,SUP-115,CAT-010,89.7,0.45,0,87.0,87.9,91.1,Meets SLA
2025-12,SUP-115,CAT-010,83.0,0.57,0,99.8,88.6,91.0,Meets SLA
2026-01,SUP-115,CAT-010,82.1,0.74,0,90.1,87.0,88.4,Meets SLA
2026-02,SUP-115,CAT-010,87.9,1.16,0,93.8,94.3,91.8,Meets SLA
2026-03,SUP-115,CAT-010,99,1.43,0,94.3,99,96.4,Meets SLA
2026-04,SUP-115,CAT-010,88.8,2.0,0,95.9,88.2,90.2,Meets SLA
2026-05,SUP-115,CAT-010,88.2,2.37,0,99.0,98.8,91.9,Meets SLA
2026-06,SUP-115,CAT-010,93.0,1.49,0,98.3,87.9,92.8,Meets SLA
2025-01,SUP-116,CAT-010,84.2,2.18,0,90.0,86.3,86.9,Meets SLA
2025-02,SUP-116,CAT-010,82.4,3.1,0,95.3,81.2,85.0,Watch
2025-03,SUP-116,CAT-010,79.7,1.91,0,98.3,82.9,86.5,Meets SLA
2025-04,SUP-116,CAT-010,90.3,2.26,0,91.1,82.9,88.6,Meets SLA
2025-05,SUP-116,CAT-010,88.1,2.45,0,91.7,73.8,86.0,Watch
2025-06,SUP-116,CAT-010,95.1,1.87,0,90.8,87.6,91.6,Meets SLA
2025-07,SUP-116,CAT-010,86.5,1.67,0,93.4,83.5,88.6,Meets SLA
2025-08,SUP-116,CAT-010,88.0,0.1,0,88.6,87.8,91.3,Meets SLA
2025-09,SUP-116,CAT-010,89.1,4.45,0,94.4,86.5,86.2,Meets SLA
2025-10,SUP-116,CAT-010,87.5,3.11,0,91.9,87.9,87.4,Meets SLA
2025-11,SUP-116,CAT-010,76.0,1.74,0,94.2,91.2,86.2,Meets SLA
2025-12,SUP-116,CAT-010,97.8,2.27,0,87.3,92.2,92.2,Meets SLA
2026-01,SUP-116,CAT-010,86.7,2.67,0,90.2,86.1,87.1,Meets SLA
2026-02,SUP-116,CAT-010,88.0,2.24,0,96.1,81.8,88.5,Meets SLA
2026-03,SUP-116,CAT-010,78.9,0.98,0,91.3,70.5,84.1,Watch
2026-04,SUP-116,CAT-010,88.2,1.93,0,98.7,87.2,90.4,Meets SLA
2026-05,SUP-116,CAT-010,90.7,2.66,0,87.3,87.2,88.2,Meets SLA
2026-06,SUP-116,CAT-010,90.9,2.04,0,96.6,94.9,92.2,Meets SLA
2025-01,SUP-117,CAT-010,85.6,2.62,0,91.5,81.0,86.1,Meets SLA
2025-02,SUP-117,CAT-010,92.1,1.57,0,88.5,89.4,90.9,Meets SLA
2025-03,SUP-117,CAT-010,93.2,1.49,0,91.7,95.6,93.1,Meets SLA
2025-04,SUP-117,CAT-010,90.6,1.62,0,93.1,93.1,91.8,Meets SLA
2025-05,SUP-117,CAT-010,92.7,1.36,0,93.1,91.9,92.7,Meets SLA
2025-06,SUP-117,CAT-010,84.5,2.2,0,91.1,88.1,87.5,Meets SLA
2025-07,SUP-117,CAT-010,87.5,1.75,0,90.4,87.1,88.9,Meets SLA
2025-08,SUP-117,CAT-010,80.7,2.18,0,92.4,90.6,86.9,Meets SLA
2025-09,SUP-117,CAT-010,84.3,1.25,0,94.4,80.8,88.1,Meets SLA
2025-10,SUP-117,CAT-010,95.9,3.19,0,95.5,83.1,90.1,Meets SLA
2025-11,SUP-117,CAT-010,75.8,1.37,0,93.4,87.7,85.9,Watch
2025-12,SUP-117,CAT-010,83.3,3.44,0,93.3,86.8,85.4,Watch
2026-01,SUP-117,CAT-010,75.7,2.24,0,99.8,82.1,84.8,Watch
2026-02,SUP-117,CAT-010,75.3,3.07,0,94.2,87.0,83.3,Watch
2026-03,SUP-117,CAT-010,85.2,2.19,0,92.5,74.5,85.6,Watch
2026-04,SUP-117,CAT-010,98.1,2.53,0,90.2,90.8,92.3,Meets SLA
2026-05,SUP-117,CAT-010,94.6,1.32,0,94.0,87.0,92.7,Meets SLA
2026-06,SUP-117,CAT-010,85.7,2.08,0,88.7,82.5,86.7,Meets SLA
2025-01,SUP-118,CAT-010,83.9,1.97,0,94.7,71.2,85.2,Watch
2025-02,SUP-118,CAT-010,86.0,2.32,0,94.0,89.2,88.6,Meets SLA
2025-03,SUP-118,CAT-010,97.5,2.33,0,96.1,81.3,91.7,Meets SLA
2025-04,SUP-118,CAT-010,95.5,1.22,0,92.4,85.7,92.7,Meets SLA
2025-05,SUP-118,CAT-010,95.5,1.49,0,92.1,72.7,89.9,Meets SLA
2025-06,SUP-118,CAT-010,88.9,1.35,0,96.3,72.5,88.5,Meets SLA
2025-07,SUP-118,CAT-010,85.2,2.21,0,92.9,85.6,87.6,Meets SLA
2025-08,SUP-118,CAT-010,89.9,0.26,0,91.4,76.3,90.2,Meets SLA
2025-09,SUP-118,CAT-010,89.4,1.65,0,94.9,76.4,88.6,Meets SLA
2025-10,SUP-118,CAT-010,90.5,2.98,0,92.6,81.6,87.7,Meets SLA
2025-11,SUP-118,CAT-010,90.1,1.63,0,96.9,81.1,90.1,Meets SLA
2025-12,SUP-118,CAT-010,82.0,2.49,0,91.9,85.2,85.8,Watch
2026-01,SUP-118,CAT-010,79.5,1.79,0,94.8,67.4,83.3,Watch
2026-02,SUP-118,CAT-010,87.3,2.11,0,90.1,87.8,88.4,Meets SLA
2026-03,SUP-118,CAT-010,85.1,1.47,0,92.4,83.5,88.2,Meets SLA
2026-04,SUP-118,CAT-010,94.0,1.58,1,92.0,88.5,89.6,Meets SLA
2026-05,SUP-118,CAT-010,88.7,3.0,0,95.9,88.9,88.9,Meets SLA
2026-06,SUP-118,CAT-010,87.0,1.99,0,96.4,86.5,89.4,Meets SLA
2025-01,SUP-119,CAT-010,84.6,1.31,0,95.6,93.3,90.6,Meets SLA
2025-02,SUP-119,CAT-010,85.5,1.55,0,88.8,87.3,88.2,Meets SLA
2025-03,SUP-119,CAT-010,80.8,2.56,0,93.7,79.1,84.5,Watch
2025-04,SUP-119,CAT-010,88.3,0.83,0,89.8,90.0,90.9,Meets SLA
2025-05,SUP-119,CAT-010,88.3,1.3,0,93.1,81.3,89.3,Meets SLA
2025-06,SUP-119,CAT-010,76.9,2.56,0,92.2,84.4,83.8,Watch
2025-07,SUP-119,CAT-010,89.7,3.06,0,89.1,90.4,88.2,Meets SLA
2025-08,SUP-119,CAT-010,92.7,3.96,0,90.5,90.0,88.2,Meets SLA
2025-09,SUP-119,CAT-010,78.4,2.78,0,99.8,92.8,86.9,Meets SLA
2025-10,SUP-119,CAT-010,91.9,1.48,0,93.9,74.3,89.2,Meets SLA
2025-11,SUP-119,CAT-010,94.8,3.64,0,98.9,87.8,90.5,Meets SLA
2025-12,SUP-119,CAT-010,78.8,2.54,0,93.8,83.8,84.7,Watch
2026-01,SUP-119,CAT-010,69.5,3.9,0,94.6,76.9,78.3,Watch
2026-02,SUP-119,CAT-010,97.6,2.41,0,92.9,81.0,91.0,Meets SLA
2026-03,SUP-119,CAT-010,86.9,3.93,0,92.2,87.6,86.0,Watch
2026-04,SUP-119,CAT-010,75.0,3.05,0,93.8,80.9,82.0,Watch
2026-05,SUP-119,CAT-010,84.2,1.5,0,94.4,81.6,87.8,Meets SLA
2026-06,SUP-119,CAT-010,91.2,2.35,0,94.8,92.4,91.1,Meets SLA
