invoice_id,month,category_id,supplier_id,business_unit,region,contract_status,spend_amount,volume,unit_price,price_variance_pct,payment_terms_days,critical_purchase
INV-17496,2025-02,CAT-007,SUP-051,Facilities,Mid-Atlantic,Off contract,158119.03,88,1796.81,0.2057,45,Yes
INV-17497,2025-02,CAT-007,SUP-054,Transportation,Mid-Atlantic,On contract,103899.1,28,3710.68,0.0828,60,Yes
INV-17498,2025-02,CAT-007,SUP-052,Information technology,Midwest,Catalog mismatch,212178.83,11,19288.98,0.1298,45,Yes
INV-17499,2025-02,CAT-007,SUP-055,Facilities,Mid-Atlantic,On contract,155010.43,69,2246.53,0.1206,60,Yes
INV-17500,2025-02,CAT-007,SUP-052,Finance,Southeast,On contract,165543.06,56,2956.13,0.1132,30,Yes
INV-17501,2025-02,CAT-007,SUP-055,Intermodal,Gulf,On contract,89776.67,35,2565.05,0.0423,30,No
INV-17502,2025-02,CAT-007,SUP-055,Facilities,Gulf,Off contract,43909.84,11,3991.8,0.0933,30,Yes
INV-17503,2025-02,CAT-007,SUP-054,Network operations,Midwest,On contract,147839.17,25,5913.57,0.0455,75,No
INV-17504,2025-02,CAT-007,SUP-050,Network operations,Systemwide,Expired agreement,577167.71,23,25094.25,0.1662,45,Yes
INV-17505,2025-02,CAT-007,SUP-053,Information technology,Mid-Atlantic,Off contract,101018.56,97,1041.43,0.1999,75,No
INV-17506,2025-02,CAT-007,SUP-053,Information technology,Gulf,On contract,132814.57,36,3689.29,0.0473,30,Yes
INV-17507,2025-02,CAT-007,SUP-051,Intermodal,Southeast,On contract,97224.82,72,1350.34,0.0734,45,Yes
INV-17508,2025-02,CAT-007,SUP-052,Finance,Gulf,On contract,271119.96,42,6455.24,0.0804,60,No
INV-17509,2025-02,CAT-007,SUP-054,Facilities,Mid-Atlantic,Off contract,207698.12,35,5934.23,0.2143,30,Yes
INV-17510,2025-02,CAT-007,SUP-058,Facilities,Gulf,Off contract,174824.64,72,2428.12,0.1117,45,Yes
INV-17511,2025-02,CAT-007,SUP-052,Engineering,Systemwide,On contract,158269.04,17,9309.94,0.0505,45,Yes
INV-17512,2025-02,CAT-007,SUP-058,Mechanical,Midwest,On contract,78521.19,75,1046.95,0.0588,45,Yes
INV-17513,2025-02,CAT-007,SUP-056,Mechanical,Southeast,On contract,159887.5,100,1598.88,0.1013,60,Yes
INV-17514,2025-02,CAT-007,SUP-054,Intermodal,Mid-Atlantic,Catalog mismatch,72828.5,96,758.63,0.1569,30,Yes
INV-17515,2025-02,CAT-007,SUP-051,Information technology,Systemwide,Catalog mismatch,298191.86,150,1987.95,0.2094,30,No
INV-17516,2025-02,CAT-007,SUP-058,Mechanical,Systemwide,Expired agreement,155057.27,49,3164.43,0.1353,45,Yes
INV-17517,2025-02,CAT-007,SUP-051,Engineering,Gulf,Expired agreement,102227.4,37,2762.9,0.1052,60,Yes
INV-17518,2025-02,CAT-007,SUP-058,Network operations,Midwest,On contract,134399.65,15,8959.98,0.1271,60,Yes
INV-17519,2025-02,CAT-007,SUP-054,Information technology,Gulf,Expired agreement,91995.64,30,3066.52,0.1979,75,Yes
INV-17520,2025-02,CAT-007,SUP-051,Engineering,Gulf,Catalog mismatch,129572.43,102,1270.32,0.1763,75,Yes
INV-17521,2025-03,CAT-007,SUP-060,Finance,Gulf,On contract,167373.96,41,4082.29,0.1167,45,No
INV-17522,2025-03,CAT-007,SUP-056,Facilities,Midwest,On contract,225530.21,29,7776.9,0.0351,30,Yes
INV-17523,2025-03,CAT-007,SUP-054,Engineering,Southeast,On contract,137801.15,37,3724.36,0.0938,30,No
INV-17524,2025-03,CAT-007,SUP-050,Engineering,Systemwide,Off contract,72298.73,56,1291.05,0.1013,60,Yes
INV-17525,2025-03,CAT-007,SUP-052,Intermodal,Systemwide,On contract,77932.69,19,4101.72,0.0371,60,Yes
INV-17526,2025-03,CAT-007,SUP-050,Information technology,Systemwide,Expired agreement,275283.32,22,12512.88,0.2129,45,Yes
INV-17527,2025-03,CAT-007,SUP-052,Intermodal,Mid-Atlantic,On contract,821912.37,36,22830.9,0.1137,45,Yes
INV-17528,2025-03,CAT-007,SUP-052,Facilities,Gulf,On contract,122950.53,14,8782.18,0.1235,45,No
INV-17529,2025-03,CAT-007,SUP-058,Finance,Mid-Atlantic,Off contract,304532.38,127,2397.89,0.1372,30,Yes
INV-17530,2025-03,CAT-007,SUP-058,Information technology,Southeast,On contract,129161.71,30,4305.39,0.1099,75,No
INV-17531,2025-03,CAT-007,SUP-051,Intermodal,Mid-Atlantic,On contract,121551.38,141,862.07,0.0571,75,Yes
INV-17532,2025-03,CAT-007,SUP-054,Finance,Systemwide,On contract,65522.53,73,897.57,0.0592,75,Yes
INV-17533,2025-03,CAT-007,SUP-052,Network operations,Systemwide,Catalog mismatch,291650.65,28,10416.09,0.2007,60,Yes
INV-17534,2025-03,CAT-007,SUP-053,Facilities,Midwest,On contract,81047.91,107,757.46,0.0703,60,Yes
INV-17535,2025-03,CAT-007,SUP-053,Finance,Mid-Atlantic,On contract,82864.88,46,1801.41,0.072,45,Yes
INV-17536,2025-03,CAT-007,SUP-059,Intermodal,Mid-Atlantic,On contract,170449.07,57,2990.33,0.1429,75,Yes
INV-17537,2025-03,CAT-007,SUP-052,Intermodal,Systemwide,On contract,117203.32,38,3084.3,0.1194,45,Yes
INV-17538,2025-03,CAT-007,SUP-058,Network operations,Systemwide,Catalog mismatch,163344.71,43,3798.71,0.1567,30,Yes
INV-17539,2025-03,CAT-007,SUP-056,Engineering,Gulf,On contract,69762.38,35,1993.21,0.0649,30,Yes
INV-17540,2025-03,CAT-007,SUP-061,Engineering,Systemwide,Off contract,140055.84,53,2642.56,0.1838,30,No
INV-17541,2025-03,CAT-007,SUP-051,Transportation,Systemwide,On contract,122610.65,16,7663.17,0.0419,75,Yes
INV-17542,2025-03,CAT-007,SUP-051,Finance,Mid-Atlantic,Off contract,333035.44,26,12809.06,0.2309,45,No
INV-17543,2025-03,CAT-007,SUP-052,Engineering,Southeast,On contract,58043.72,20,2902.19,0.0221,75,Yes
INV-17544,2025-03,CAT-007,SUP-050,Facilities,Mid-Atlantic,Off contract,82749.5,28,2955.34,0.1629,60,Yes
INV-17545,2025-03,CAT-007,SUP-061,Network operations,Southeast,Expired agreement,188300.23,30,6276.67,0.2105,45,Yes
INV-17546,2025-03,CAT-007,SUP-057,Finance,Systemwide,On contract,117279.13,49,2393.45,0.0329,45,Yes
INV-17547,2025-03,CAT-007,SUP-061,Information technology,Mid-Atlantic,Catalog mismatch,144869.99,79,1833.8,0.1562,30,Yes
INV-17548,2025-03,CAT-007,SUP-058,Mechanical,Gulf,Catalog mismatch,500635.58,52,9627.61,0.1837,30,Yes
INV-17549,2025-03,CAT-007,SUP-061,Mechanical,Gulf,On contract,128079.37,17,7534.08,0.0667,30,No
INV-17550,2025-03,CAT-007,SUP-051,Transportation,Mid-Atlantic,On contract,222199.68,78,2848.71,0.1535,30,Yes
INV-17551,2025-03,CAT-007,SUP-050,Intermodal,Mid-Atlantic,Catalog mismatch,63219.49,13,4863.04,0.1681,60,Yes
INV-17552,2025-03,CAT-007,SUP-053,Intermodal,Midwest,On contract,86933.93,23,3779.74,0.1044,75,Yes
INV-17553,2025-03,CAT-007,SUP-050,Finance,Mid-Atlantic,On contract,180330.49,26,6935.79,0.0461,45,Yes
INV-17554,2025-03,CAT-007,SUP-052,Intermodal,Gulf,On contract,168883.55,31,5447.86,0.0568,75,Yes
INV-17555,2025-03,CAT-007,SUP-055,Engineering,Mid-Atlantic,On contract,108125.65,52,2079.34,0.0984,30,Yes
INV-17556,2025-03,CAT-007,SUP-051,Transportation,Mid-Atlantic,Off contract,158072.2,22,7185.1,0.1785,75,No
INV-17557,2025-03,CAT-007,SUP-051,Engineering,Midwest,On contract,148617.63,43,3456.22,0.0861,60,Yes
INV-17558,2025-03,CAT-007,SUP-058,Finance,Systemwide,Off contract,158205.66,71,2228.25,0.1624,60,Yes
INV-17559,2025-03,CAT-007,SUP-058,Mechanical,Southeast,Off contract,203434.24,17,11966.72,0.1386,60,Yes
INV-17560,2025-03,CAT-007,SUP-051,Intermodal,Midwest,On contract,141215.38,66,2139.63,0.1086,30,Yes
INV-17561,2025-03,CAT-007,SUP-055,Finance,Southeast,On contract,126337.61,30,4211.25,0.0196,60,Yes
INV-17562,2025-03,CAT-007,SUP-051,Mechanical,Mid-Atlantic,On contract,115124.14,41,2807.91,0.0875,60,No
INV-17563,2025-03,CAT-007,SUP-052,Engineering,Systemwide,On contract,122072.44,25,4882.9,0.123,30,Yes
INV-17564,2025-03,CAT-007,SUP-052,Network operations,Gulf,Off contract,230881.8,57,4050.56,0.1262,30,Yes
INV-17565,2025-03,CAT-007,SUP-051,Facilities,Gulf,On contract,117431.27,51,2302.57,0.0508,30,Yes
INV-17566,2025-03,CAT-007,SUP-051,Transportation,Midwest,Catalog mismatch,132461.0,27,4905.96,0.1371,60,No
INV-17567,2025-03,CAT-007,SUP-050,Facilities,Gulf,Off contract,391201.86,64,6112.53,0.1407,75,Yes
INV-17568,2025-03,CAT-007,SUP-060,Network operations,Systemwide,Off contract,209845.28,16,13115.33,0.138,45,Yes
INV-17569,2025-03,CAT-007,SUP-054,Mechanical,Mid-Atlantic,On contract,136167.05,60,2269.45,0.0721,45,Yes
INV-17570,2025-03,CAT-007,SUP-051,Intermodal,Southeast,Off contract,200781.72,64,3137.21,0.1979,30,Yes
INV-17571,2025-03,CAT-007,SUP-051,Information technology,Mid-Atlantic,On contract,40751.03,43,947.7,0.047,60,Yes
INV-17572,2025-03,CAT-007,SUP-055,Mechanical,Gulf,On contract,100394.8,36,2788.74,0.0535,75,Yes
INV-17573,2025-03,CAT-007,SUP-051,Network operations,Systemwide,Catalog mismatch,220838.12,37,5968.6,0.1564,30,Yes
INV-17574,2025-03,CAT-007,SUP-050,Engineering,Mid-Atlantic,On contract,75358.25,77,978.68,0.0927,45,Yes
INV-17575,2025-03,CAT-007,SUP-051,Information technology,Midwest,Off contract,207298.89,29,7148.24,0.2579,45,No
INV-17576,2025-03,CAT-007,SUP-051,Mechanical,Gulf,Off contract,473934.01,79,5999.16,0.2212,45,Yes
INV-17577,2025-03,CAT-007,SUP-053,Mechanical,Gulf,Off contract,124722.62,14,8908.76,0.1256,75,Yes
INV-17578,2025-03,CAT-007,SUP-057,Network operations,Gulf,On contract,114114.13,78,1463.0,0.1348,60,Yes
INV-17579,2025-03,CAT-007,SUP-054,Mechanical,Gulf,On contract,59676.27,16,3729.77,0.1683,45,No
INV-17580,2025-03,CAT-007,SUP-050,Engineering,Midwest,On contract,94907.81,14,6779.13,0.0044,30,Yes
INV-17581,2025-03,CAT-007,SUP-058,Intermodal,Mid-Atlantic,On contract,185590.68,38,4883.97,0.0599,45,No
INV-17582,2025-03,CAT-007,SUP-050,Transportation,Southeast,On contract,107878.23,61,1768.5,0.0232,75,Yes
INV-17583,2025-03,CAT-007,SUP-055,Information technology,Systemwide,On contract,198653.96,78,2546.85,0.0898,45,Yes
INV-17584,2025-03,CAT-007,SUP-052,Finance,Systemwide,Catalog mismatch,58235.2,77,756.3,0.2186,75,Yes
INV-17585,2025-03,CAT-007,SUP-052,Transportation,Gulf,Expired agreement,332758.56,3,110919.52,0.1993,60,Yes
INV-17586,2025-03,CAT-007,SUP-051,Network operations,Gulf,On contract,108942.82,18,6052.38,0.0769,75,Yes
INV-17587,2025-03,CAT-007,SUP-055,Facilities,Gulf,Off contract,237487.79,196,1211.67,0.1928,60,Yes
INV-17588,2025-03,CAT-007,SUP-051,Network operations,Gulf,On contract,75897.94,31,2448.32,0.0429,60,No
INV-17589,2025-03,CAT-007,SUP-054,Engineering,Southeast,On contract,83039.89,38,2185.26,0.1177,45,Yes
INV-17590,2025-03,CAT-007,SUP-053,Information technology,Mid-Atlantic,On contract,67756.18,97,698.52,0.0798,30,Yes
INV-17591,2025-03,CAT-007,SUP-055,Mechanical,Gulf,On contract,90366.55,26,3475.64,0.0897,75,Yes
INV-17592,2025-03,CAT-007,SUP-053,Engineering,Mid-Atlantic,On contract,161598.37,73,2213.68,0.0654,75,Yes
INV-17593,2025-03,CAT-007,SUP-051,Finance,Southeast,On contract,70347.61,18,3908.2,0.0392,45,No
INV-17594,2025-03,CAT-007,SUP-050,Transportation,Gulf,On contract,122703.46,22,5577.43,0.0938,75,Yes
INV-17595,2025-03,CAT-007,SUP-050,Transportation,Southeast,On contract,61317.5,28,2189.91,0.0835,45,No
INV-17596,2025-03,CAT-007,SUP-054,Transportation,Mid-Atlantic,On contract,86786.0,34,2552.53,0.0392,45,Yes
INV-17597,2025-04,CAT-007,SUP-059,Transportation,Mid-Atlantic,Off contract,248574.87,21,11836.9,0.1774,75,Yes
INV-17598,2025-04,CAT-007,SUP-052,Transportation,Systemwide,Off contract,210727.21,67,3145.18,0.1558,75,No
INV-17599,2025-04,CAT-007,SUP-052,Engineering,Gulf,On contract,54563.3,20,2728.17,0.1051,45,No
INV-17600,2025-04,CAT-007,SUP-051,Information technology,Mid-Atlantic,Expired agreement,132957.18,59,2253.51,0.1421,60,Yes
INV-17601,2025-04,CAT-007,SUP-054,Mechanical,Systemwide,Off contract,194173.08,39,4978.8,0.2058,30,Yes
INV-17602,2025-04,CAT-007,SUP-056,Facilities,Midwest,On contract,106627.57,73,1460.65,0.1489,45,No
INV-17603,2025-04,CAT-007,SUP-057,Information technology,Midwest,On contract,80658.38,27,2987.35,0.198,30,Yes
INV-17604,2025-04,CAT-007,SUP-053,Intermodal,Midwest,On contract,98085.46,21,4670.74,0.125,75,Yes
INV-17605,2025-04,CAT-007,SUP-059,Mechanical,Mid-Atlantic,On contract,83405.96,101,825.8,0.1398,75,Yes
INV-17606,2025-04,CAT-007,SUP-050,Intermodal,Gulf,On contract,285109.1,34,8385.56,0.0815,30,Yes
INV-17607,2025-04,CAT-007,SUP-051,Finance,Systemwide,On contract,304653.48,46,6622.9,0.1651,30,Yes
INV-17608,2025-04,CAT-007,SUP-051,Intermodal,Midwest,On contract,158044.87,46,3435.76,0.0713,60,Yes
INV-17609,2025-04,CAT-007,SUP-059,Information technology,Systemwide,On contract,79886.15,48,1664.29,0.053,75,No
INV-17610,2025-04,CAT-007,SUP-055,Information technology,Mid-Atlantic,Expired agreement,95959.69,110,872.36,0.12,60,Yes
INV-17611,2025-04,CAT-007,SUP-057,Transportation,Gulf,On contract,294708.14,74,3982.54,0.0683,45,No
INV-17612,2025-04,CAT-007,SUP-054,Network operations,Southeast,On contract,100319.03,29,3459.28,0.0732,30,Yes
INV-17613,2025-04,CAT-007,SUP-053,Facilities,Mid-Atlantic,On contract,115592.41,23,5025.76,0.1117,30,Yes
INV-17614,2025-04,CAT-007,SUP-052,Finance,Midwest,Off contract,81659.37,54,1512.21,0.1523,60,Yes
INV-17615,2025-04,CAT-007,SUP-053,Engineering,Gulf,Off contract,133744.37,33,4052.86,0.1351,60,No
INV-17616,2025-04,CAT-007,SUP-054,Network operations,Mid-Atlantic,Off contract,123823.36,77,1608.1,0.1918,30,Yes
INV-17617,2025-04,CAT-007,SUP-053,Transportation,Mid-Atlantic,On contract,55704.01,25,2228.16,0.0542,30,No
INV-17618,2025-04,CAT-007,SUP-056,Mechanical,Gulf,On contract,281212.31,36,7811.45,0.0088,60,Yes
INV-17619,2025-04,CAT-007,SUP-056,Facilities,Systemwide,Catalog mismatch,236955.47,24,9873.14,0.1698,30,No
INV-17620,2025-04,CAT-007,SUP-050,Engineering,Systemwide,On contract,117090.69,26,4503.49,0.0797,60,Yes
INV-17621,2025-04,CAT-007,SUP-050,Information technology,Midwest,On contract,178757.47,36,4965.49,0.0845,45,No
INV-17622,2025-04,CAT-007,SUP-054,Mechanical,Midwest,On contract,165568.13,10,16556.81,0.1537,75,Yes
INV-17623,2025-04,CAT-007,SUP-052,Mechanical,Southeast,Expired agreement,65764.92,15,4384.33,0.168,60,Yes
INV-17624,2025-04,CAT-007,SUP-054,Transportation,Mid-Atlantic,Off contract,83362.0,22,3789.18,0.1246,45,Yes
INV-17625,2025-04,CAT-007,SUP-050,Finance,Gulf,On contract,67965.33,31,2192.43,0.1806,75,Yes
INV-17626,2025-04,CAT-007,SUP-058,Engineering,Gulf,Off contract,131207.29,11,11927.94,0.1187,60,Yes
INV-17627,2025-04,CAT-007,SUP-052,Information technology,Midwest,On contract,61505.5,110,559.14,0.0461,75,No
INV-17628,2025-04,CAT-007,SUP-051,Transportation,Gulf,On contract,274937.86,238,1155.2,0.0922,75,No
INV-17629,2025-04,CAT-007,SUP-052,Finance,Gulf,Off contract,107801.79,19,5673.78,0.0943,30,No
INV-17630,2025-04,CAT-007,SUP-051,Information technology,Gulf,Off contract,134304.59,102,1316.71,0.1715,75,Yes
INV-17631,2025-04,CAT-007,SUP-051,Transportation,Southeast,Expired agreement,417369.35,28,14906.05,0.1401,60,Yes
INV-17632,2025-04,CAT-007,SUP-056,Transportation,Mid-Atlantic,Expired agreement,223030.78,46,4848.5,0.2304,30,Yes
INV-17633,2025-04,CAT-007,SUP-050,Mechanical,Southeast,On contract,145660.55,21,6936.22,0.027,45,Yes
INV-17634,2025-04,CAT-007,SUP-051,Facilities,Midwest,On contract,127230.2,33,3855.46,0.1061,60,No
INV-17635,2025-04,CAT-007,SUP-059,Network operations,Systemwide,On contract,295241.52,39,7570.3,0.0428,60,Yes
INV-17636,2025-04,CAT-007,SUP-057,Finance,Mid-Atlantic,On contract,101697.27,32,3178.04,0.0805,75,Yes
INV-17637,2025-04,CAT-007,SUP-050,Intermodal,Mid-Atlantic,On contract,131919.74,63,2093.96,0.0773,75,No
INV-17638,2025-04,CAT-007,SUP-054,Network operations,Gulf,On contract,33967.15,57,595.91,0.0771,60,Yes
INV-17639,2025-04,CAT-007,SUP-050,Engineering,Midwest,On contract,111776.28,17,6575.08,0.0768,30,Yes
INV-17640,2025-04,CAT-007,SUP-054,Network operations,Southeast,On contract,168600.06,94,1793.62,0.1154,75,Yes
INV-17641,2025-04,CAT-007,SUP-052,Information technology,Midwest,On contract,201065.68,44,4569.67,0.149,30,No
INV-17642,2025-04,CAT-007,SUP-051,Facilities,Southeast,On contract,123456.1,26,4748.31,0.1083,30,No
INV-17643,2025-04,CAT-007,SUP-057,Facilities,Mid-Atlantic,On contract,112909.8,69,1636.37,0.0514,30,Yes
INV-17644,2025-04,CAT-007,SUP-052,Mechanical,Mid-Atlantic,On contract,225591.88,51,4423.37,0.1549,60,Yes
INV-17645,2025-04,CAT-007,SUP-051,Mechanical,Midwest,On contract,66911.58,33,2027.62,0.0537,75,No
INV-17646,2025-04,CAT-007,SUP-056,Information technology,Systemwide,On contract,158300.1,36,4397.23,0.0699,30,Yes
INV-17647,2025-04,CAT-007,SUP-053,Mechanical,Midwest,On contract,67799.59,86,788.37,0.1209,30,Yes
INV-17648,2025-04,CAT-007,SUP-055,Transportation,Southeast,On contract,98975.3,63,1571.04,0.1376,60,Yes
INV-17649,2025-04,CAT-007,SUP-051,Engineering,Midwest,On contract,54487.85,35,1556.8,0.1247,60,Yes
INV-17650,2025-04,CAT-007,SUP-051,Mechanical,Midwest,On contract,61221.01,125,489.77,0.0868,60,Yes
INV-17651,2025-04,CAT-007,SUP-059,Engineering,Mid-Atlantic,On contract,166370.52,32,5199.08,0.0993,30,Yes
INV-17652,2025-04,CAT-007,SUP-053,Engineering,Gulf,Expired agreement,353479.73,40,8836.99,0.2313,45,Yes
INV-17653,2025-04,CAT-007,SUP-052,Transportation,Mid-Atlantic,On contract,69971.55,24,2915.48,0.0029,60,Yes
INV-17654,2025-04,CAT-007,SUP-055,Mechanical,Southeast,Off contract,84319.86,35,2409.14,0.148,45,Yes
INV-17655,2025-04,CAT-007,SUP-050,Network operations,Mid-Atlantic,Catalog mismatch,198436.66,103,1926.57,0.143,30,Yes
INV-17656,2025-04,CAT-007,SUP-054,Facilities,Gulf,On contract,105476.55,50,2109.53,0.0696,30,Yes
INV-17657,2025-04,CAT-007,SUP-050,Information technology,Systemwide,Off contract,38378.04,36,1066.06,0.2,60,Yes
INV-17658,2025-04,CAT-007,SUP-050,Finance,Mid-Atlantic,Off contract,249964.67,64,3905.7,0.1332,45,Yes
INV-17659,2025-04,CAT-007,SUP-053,Network operations,Midwest,Catalog mismatch,265823.06,27,9845.3,0.1359,60,Yes
INV-17660,2025-04,CAT-007,SUP-059,Finance,Gulf,On contract,293633.74,27,10875.32,0.0033,30,Yes
INV-17661,2025-04,CAT-007,SUP-050,Facilities,Southeast,On contract,214280.39,11,19480.04,0.1007,60,Yes
INV-17662,2025-04,CAT-007,SUP-055,Finance,Mid-Atlantic,Catalog mismatch,51001.14,195,261.54,0.1595,75,No
INV-17663,2025-04,CAT-007,SUP-052,Intermodal,Systemwide,On contract,84688.54,185,457.78,0.0878,30,Yes
INV-17664,2025-04,CAT-007,SUP-051,Mechanical,Southeast,Off contract,393122.64,140,2808.02,0.1375,60,Yes
INV-17665,2025-04,CAT-007,SUP-055,Engineering,Southeast,On contract,47323.97,27,1752.74,0.0938,45,No
INV-17666,2025-04,CAT-007,SUP-056,Intermodal,Systemwide,Catalog mismatch,198483.03,83,2391.36,0.1177,75,Yes
INV-17667,2025-04,CAT-007,SUP-053,Transportation,Southeast,On contract,46552.74,104,447.62,0.0979,60,No
INV-17668,2025-04,CAT-007,SUP-051,Engineering,Gulf,Off contract,55656.74,52,1070.32,0.0963,75,Yes
INV-17669,2025-04,CAT-007,SUP-052,Facilities,Systemwide,On contract,126846.66,15,8456.44,0.0388,45,No
INV-17670,2025-04,CAT-007,SUP-053,Finance,Gulf,Catalog mismatch,110341.71,34,3245.34,0.1197,60,Yes
INV-17671,2025-04,CAT-007,SUP-053,Intermodal,Mid-Atlantic,On contract,177815.86,49,3628.9,0.1081,30,Yes
INV-17672,2025-04,CAT-007,SUP-051,Engineering,Gulf,Off contract,158505.72,26,6096.37,0.1548,60,No
INV-17673,2025-05,CAT-007,SUP-052,Intermodal,Gulf,Expired agreement,135517.05,18,7528.73,0.2121,30,No
INV-17674,2025-05,CAT-007,SUP-050,Mechanical,Systemwide,Expired agreement,181232.12,33,5491.88,0.2035,75,Yes
INV-17675,2025-05,CAT-007,SUP-052,Facilities,Mid-Atlantic,Catalog mismatch,136363.19,21,6493.49,0.1531,60,Yes
INV-17676,2025-05,CAT-007,SUP-052,Finance,Systemwide,On contract,403407.95,192,2101.08,0.1022,60,Yes
INV-17677,2025-05,CAT-007,SUP-050,Facilities,Southeast,On contract,228649.88,42,5444.04,0.1068,30,Yes
INV-17678,2025-05,CAT-007,SUP-054,Network operations,Gulf,Off contract,159107.55,18,8839.31,0.2399,75,Yes
INV-17679,2025-05,CAT-007,SUP-050,Mechanical,Gulf,Expired agreement,149651.24,30,4988.37,0.2015,30,No
INV-17680,2025-05,CAT-007,SUP-052,Information technology,Midwest,On contract,278711.25,94,2965.01,0.0458,45,Yes
INV-17681,2025-05,CAT-007,SUP-058,Mechanical,Midwest,On contract,133493.78,144,927.04,0.0923,60,Yes
INV-17682,2025-05,CAT-007,SUP-057,Information technology,Midwest,On contract,200064.16,19,10529.69,0.1493,45,No
INV-17683,2025-05,CAT-007,SUP-052,Facilities,Gulf,Off contract,185213.18,25,7408.53,0.0907,75,Yes
INV-17684,2025-05,CAT-007,SUP-051,Information technology,Gulf,On contract,139273.58,49,2842.32,-0.0074,75,Yes
INV-17685,2025-05,CAT-007,SUP-052,Intermodal,Southeast,On contract,144336.81,101,1429.08,0.0151,60,No
INV-17686,2025-05,CAT-007,SUP-052,Facilities,Systemwide,Catalog mismatch,97158.38,10,9715.84,0.1509,60,No
INV-17687,2025-05,CAT-007,SUP-052,Mechanical,Gulf,On contract,194456.66,17,11438.63,0.112,30,No
INV-17688,2025-05,CAT-007,SUP-052,Engineering,Midwest,Expired agreement,140324.23,100,1403.24,0.1822,30,Yes
INV-17689,2025-05,CAT-007,SUP-050,Mechanical,Systemwide,Catalog mismatch,218829.29,37,5914.31,0.2207,45,Yes
INV-17690,2025-05,CAT-007,SUP-050,Transportation,Systemwide,Off contract,420299.11,126,3335.71,0.1906,60,Yes
INV-17691,2025-05,CAT-007,SUP-050,Facilities,Systemwide,On contract,250478.81,33,7590.27,0.1381,75,Yes
INV-17692,2025-05,CAT-007,SUP-052,Information technology,Systemwide,On contract,165007.83,97,1701.11,0.0671,75,Yes
INV-17693,2025-05,CAT-007,SUP-060,Network operations,Midwest,On contract,80126.44,58,1381.49,0.1121,30,Yes
INV-17694,2025-05,CAT-007,SUP-053,Network operations,Gulf,On contract,64462.23,33,1953.4,0.0662,45,Yes
INV-17695,2025-05,CAT-007,SUP-050,Transportation,Systemwide,On contract,64358.27,14,4597.02,0.0797,30,Yes
